Id,SalePrice
1560,146145.52864266798
1561,156553.15693768073
1562,124691.03852381943
1563,125478.9572966556
1564,164057.6245434429
1565,158444.37756930888
1566,217866.4171926358
1567,81846.53468323952
1568,217396.48477921955
1569,148795.11651328127
1570,121846.88396346758
1571,139227.5189773803
1572,144884.89815059848
1573,236376.39466978773
1574,119374.60921671234
1575,206901.7283161204
1576,205787.7902172649
1577,201449.09981716264
1578,159329.79605247066
1579,139073.04685221866
1580,193990.97892050166
1581,137455.29639882903
1582,131067.02787648585
1583,326094.5204697456
1584,238218.4873015972
1585,141215.01019466989
1586,73682.81660580567
1587,106111.7335351589
1588,150955.62867091197
1589,101652.68235086105
1590,137283.71456005974
1591,110989.16061189718
1592,128388.49630344026
1593,118400.70236213073
1594,134921.14411575237
1595,123805.41160930722
1596,237743.56129253004
1597,168238.52739153267
1598,188263.49509735126
1599,213937.46559317326
1600,198412.3504302685
1601,80808.31878229132
1602,113683.15915662216
1603,103897.3144914578
1604,278475.3575476441
1605,249793.15119643623
1606,164150.6791064853
1607,170638.10662269
1608,204126.0365973576
1609,195866.3862714427
1610,159954.8749428709
1611,150839.22186762406
1612,156245.2971846788
1613,166497.73927996834
1614,122602.36484361604
1615,89795.51840121261
1616,86397.5105952203
1617,94208.36987513023
1618,126270.29102599616
1619,131196.04749415145
1620,146160.6536500688
1621,137335.45436475155
1622,152881.17918577514
1623,295077.11509889923
1624,208476.10502444668
1625,130360.82595012829
1626,170569.33403817753
1627,182646.28273396706
1628,275159.7380738727
1629,178667.18603052845
1630,352473.46413773193
1631,228055.1333651901
1632,246970.15845101693
1633,171711.6145577806
1634,179015.26518514342
1635,180080.98402107978
1636,163683.0966659721
1637,170260.5648915496
1638,219875.35773233813
1639,176875.51166722077
1640,245975.81143330067
1641,175496.86712211798
1642,214434.61113044803
1643,228964.68110492136
1644,226306.9800011586
1645,178259.49883591785
1646,150220.85155735275
1647,165940.61442812043
1648,147983.55052461542
1649,139396.51049886597
1650,122779.77662802997
1651,121017.04001746442
1652,99618.45943675612
1653,101678.18231614248
1654,164599.8257041082
1655,163684.37377444393
1656,162787.27148870402
1657,163645.00636226046
1658,162789.9404567022
1659,154966.32249929835
1660,141927.91098260792
1661,428711.5020581201
1662,392783.88423351385
1663,376452.644865238
1664,453886.0469016403
1665,314486.9793531253
1666,333300.20139130694
1667,347311.41709490085
1668,322138.97316523554
1669,295953.46838837746
1670,328295.68032449775
1671,255818.6206419037
1672,449461.8782724315
1673,306978.0139214063
1674,249751.16801804432
1675,179393.54442906237
1676,183713.05345853214
1677,206726.9789765724
1678,449363.24940110376
1679,373243.38436707103
1680,331286.44021817314
1681,272179.36514474574
1682,294666.4945339138
1683,192740.5381942048
1684,177594.23336264837
1685,176287.0834839218
1686,175530.23973149198
1687,171816.59973356174
1688,188895.73932662554
1689,191737.76853812716
1690,185719.19859161766
1691,179240.90083250374
1692,269715.9356820598
1693,172138.27590322105
1694,180788.975298308
1695,173060.52186009678
1696,260571.829447658
1697,178049.23677363154
1698,342490.1334717613
1699,318567.86803627206
1700,244639.53826920307
1701,269928.29487233324
1702,258531.0143070502
1703,253059.7952846992
1704,297286.06354430976
1705,241195.58908951655
1706,428612.8913297074
1707,205566.1398170608
1708,208589.8980044923
1709,281667.0496402546
1710,230195.05189213058
1711,264233.8746573641
1712,241798.25826737142
1713,245531.4938243624
1714,226456.5655949611
1715,196568.05124992403
1716,169774.51633679768
1717,166708.0689146636
1718,147270.43206045876
1719,203147.73174750013
1720,256116.79852207284
1721,164507.31838253737
1722,135642.77378561802
1723,153888.4422476688
1724,207406.2134499352
1725,229876.5364702095
1726,179796.0902936736
1727,171402.61807559605
1728,191647.99024328956
1729,166718.90899056263
1730,160502.46109835146
1731,123527.91712473836
1732,134048.7425936997
1733,127970.90672493142
1734,134300.63178942818
1735,129471.68643939435
1736,119251.96183849988
1737,349972.744531526
1738,207241.40620818106
1739,263692.2225036119
1740,183969.58724868242
1741,176313.38983552423
1742,173805.28841553704
1743,170702.06577692853
1744,317798.4491945382
1745,243719.28601813957
1746,284292.1135512985
1747,224163.26960204364
1748,197579.4720110629
1749,158952.20075496985
1750,149915.50142928804
1751,230741.56511168514
1752,126574.65815512797
1753,144432.78843020694
1754,218913.6164006944
1755,162887.35543174073
1756,123811.47737955654
1757,122329.1746923726
1758,146405.52045618452
1759,168519.46735050503
1760,157536.6562500048
1761,151168.5902261222
1762,173946.85027573034
1763,165455.38796817797
1764,120626.06454577431
1765,167572.8756764649
1766,175282.60266990226
1767,199766.8449779296
1768,140787.168441947
1769,171652.0045956325
1770,135604.09725762374
1771,139095.66615524978
1772,142432.25642398346
1773,140867.0521995566
1774,133093.14914407625
1775,134934.57946243088
1776,120608.67018140272
1777,122334.25151168508
1778,130974.31021298999
1779,120604.30789389813
1780,180653.25700414565
1781,138749.13475190598
1782,103252.67859899375
1783,126581.2846706787
1784,97392.79377791323
1785,115607.22757182579
1786,151319.78343387973
1787,164358.39643302085
1788,61681.77857316407
1789,96091.98199900058
1790,91549.2173935757
1791,175717.64384644027
1792,151837.64391725164
1793,135576.73100676082
1794,138800.78832945754
1795,137944.86968632543
1796,121707.77177855633
1797,117704.45705195797
1798,130705.58701120957
1799,119569.3202749742
1800,126833.62100949473
1801,130335.73907064224
1802,160981.20415367789
1803,158251.88383252837
1804,139311.97874770744
1805,135592.02987022355
1806,115945.30382669595
1807,149956.08245993385
1808,123472.09040050243
1809,129914.32150685707
1810,147588.94861191293
1811,118448.80922889116
1812,119767.55514857893
1813,123264.59292655821
1814,103184.76609350728
1815,66709.65812352093
1816,104511.72751857125
1817,129784.35321870966
1818,135745.43836491965
1819,114183.93593003572
1820,83369.78086987557
1821,126600.8401948906
1822,149517.04917528294
1823,61507.07397594118
1824,133614.3998008841
1825,133324.57109197014
1826,109124.10259404664
1827,111144.71995914847
1828,139411.75789848977
1829,115153.30426135771
1830,147387.3394725785
1831,175824.1695168097
1832,110726.77566597212
1833,143838.48999640855
1834,136626.15026155865
1835,178173.40999905986
1836,130771.68022255367
1837,110597.81360513883
1838,137635.95394856317
1839,89212.30129428895
1840,155838.47262023058
1841,149985.3456060136
1842,92847.94297855964
1843,139998.1559436544
1844,133807.6912487249
1845,137878.91619832738
1846,151046.88662461712
1847,147055.71897711404
1848,66665.56242338399
1849,129088.01959462471
1850,133704.17087839486
1851,149549.9406108605
1852,131204.53947760124
1853,136253.7202941759
1854,180912.42762205523
1855,141292.60853452882
1856,215204.1934005434
1857,162159.9069270921
1858,139270.70331886725
1859,129414.62595192509
1860,153416.9470806256
1861,129414.62595192509
1862,267776.0965584744
1863,265171.63814577606
1864,265171.63814577606
1865,328851.21883138927
1866,323541.8553467862
1867,240735.15545624247
1868,311552.02470095066
1869,191082.4793243196
1870,247319.10742604826
1871,258759.50908454767
1872,174217.8021838208
1873,218905.5053530765
1874,135978.6870101437
1875,201607.6931125845
1876,185992.0913010519
1877,201944.17991455094
1878,208960.19416913704
1879,131632.30547484296
1880,137371.45362254512
1881,237893.61260485635
1882,260400.0234384573
1883,199518.64907584418
1884,216394.3483158285
1885,257683.9452473808
1886,307263.72101792064
1887,198735.04889519466
1888,275807.2155132311
1889,164908.33521140137
1890,134665.55956420375
1891,139710.97680781654
1892,116258.20852968482
1893,141559.00432664435
1894,129355.4185921445
1895,149521.99928905754
1896,123750.77891689588
1897,119520.1987299633
1898,107729.08822593135
1899,126801.92174574296
1900,151296.4987340188
1901,162971.30991337547
1902,131014.11790016877
1903,220785.58914376787
1904,140758.3489857773
1905,176644.66643421003
1906,153308.19303941957
1907,200444.34741932974
1908,119236.81923457858
1909,134213.77727146825
1910,128926.87734418757
1911,195010.19298291756
1912,262507.3865625761
1913,146152.60242972852
1914,65288.731067265035
1915,327715.6243525331
1916,69928.98021231692
1917,260423.72179548012
1918,134066.86624495924
1919,152852.41121578278
1920,159023.7478169393
1921,406904.8043533506
1922,328980.1853286739
1923,203711.3143980969
1924,241688.5428941216
1925,226470.9874216515
1926,391886.22434285335
1927,138176.25847732424
1928,157572.74173102385
1929,125410.42408391963
1930,125857.57193872464
1931,139010.14647108148
1932,133778.35031810042
1933,170429.41306937172
1934,181175.12126430587
1935,176193.93120222157
1936,183110.92752700156
1937,181166.63745276458
1938,169851.95722445074
1939,253517.88704406872
1940,201052.29336043217
1941,178450.24224341457
1942,187214.692912421
1943,198440.62117422896
1944,321743.8138654481
1945,367352.7746996953
1946,174676.01583813535
1947,313675.23301109724
1948,175275.48593184017
1949,249451.02444888235
1950,178280.6903862232
1951,262137.9205551369
1952,245868.75481966653
1953,163728.27915242035
1954,209934.51418041793
1955,129772.34841516279
1956,271476.8980924726
1957,164276.99575799293
1958,300985.4410052727
1959,146425.06451561104
1960,117099.81026508639
1961,122991.5317566424
1962,102070.62936928427
1963,111031.21010564055
1964,115719.12495014873
1965,163363.14889733316
1966,163517.64605084318
1967,290923.18681588606
1968,398537.3925007819
1969,385349.7213196913
1970,416231.81485994067
1971,417743.6885397842
1972,366922.53668197757
1973,276534.45090073784
1974,312179.90992697584
1975,460452.60412182746
1976,274497.22601385653
1977,361028.90621937555
1978,363953.090447808
1979,328246.3621580727
1980,197546.25915138685
1981,327319.06055288203
1982,231306.11639629514
1983,219680.2773374126
1984,180762.60420961006
1985,199231.64615244328
1986,204737.54020242073
1987,184421.58042198562
1988,178583.54200027502
1989,188064.17494428382
1990,221218.34682676615
1991,207479.48135752478
1992,212113.85835600822
1993,178284.42888012298
1994,245370.40179471776
1995,187975.60949130828
1996,258441.77480512584
1997,323032.24297474854
1998,338787.1976301823
1999,248326.28215503102
2000,301833.08538520173
2001,262427.6336203402
2002,233210.49892456856
2003,258645.81997716383
2004,262983.7769215454
2005,235970.27637461017
2006,226548.47206891864
2007,250527.6406047524
2008,200870.7741529297
2009,181156.61725031844
2010,194027.50059234802
2011,150327.98734785453
2012,184269.68297466982
2013,179156.8522986481
2014,183498.3091539299
2015,193204.9964868613
2016,184822.40923002484
2017,204510.96199327844
2018,125584.92547284672
2019,131370.31706856922
2020,119137.36850749799
2021,119522.2503638207
2022,178067.9781202246
2023,155955.4222570706
2024,222186.76452862023
2025,364490.80219668517
2026,185329.8966716722
2027,143349.3984737584
2028,153464.74973304602
2029,171525.48522683122
2030,283770.76668693917
2031,260275.93147522036
2032,278569.88108557987
2033,274713.5629810246
2034,164908.925125101
2035,206940.06348859478
2036,187845.40545852252
2037,190470.63616559323
2038,334504.1635971895
2039,216023.59216915502
2040,378470.0231316896
2041,286334.1074548072
2042,203456.28404327558
2043,171635.05401150402
2044,171398.11879804524
2045,236891.78731936653
2046,138862.22238598787
2047,154973.74962858178
2048,128750.97339976125
2049,139276.85513234005
2050,177543.14828700406
2051,107205.05583519573
2052,139866.21535669404
2053,142597.96446664512
2054,87613.14036872421
2055,159235.68014450194
2056,125103.84060926721
2057,130913.67876913589
2058,211922.9896916083
2059,129551.73678186131
2060,157265.5417488616
2061,179374.21845926534
2062,138562.18936719437
2063,113573.4415544689
2064,138960.09135111532
2065,122763.96117839488
2066,174350.35660264042
2067,121020.18232267047
2068,137772.89457508796
2069,86769.11286734458
2070,111416.72616220347
2071,93749.95003383688
2072,143278.8667332347
2073,134777.90963567712
2074,182716.59918084674
2075,142046.0838652153
2076,124040.25183589486
2077,149290.24605739999
2078,132054.79433396115
2079,130975.41857643229
2080,118757.47186683751
2081,126081.33596187977
2082,129183.45182933673
2083,150797.43976638393
2084,117322.53801162842
2085,138846.66863126165
2086,114680.01651471393
2087,122037.74929175052
2088,108046.51908055472
2089,98177.56787514212
2090,132484.2258712593
2091,128211.88249752062
2092,139142.08494601032
2093,142342.21015277793
2094,151099.63544973347
2095,152713.267087392
2096,90581.11676006997
2097,102761.94865166125
2098,149183.53672671222
2099,68008.37993003972
2100,114085.66845712629
2101,126310.04707788413
2102,147271.21501568856
2103,106239.56255375496
2104,138126.07107397128
2105,131292.0425151468
2106,83814.19716419686
2107,252374.13656351622
2108,120672.90175700764
2109,115956.67386984175
2110,122791.5019228662
2111,163671.16475754714
2112,137053.70494892492
2113,119011.34270553818
2114,107046.35578839801
2115,145431.1359762628
2116,114298.8217518772
2117,143830.74941806862
2118,119717.85342656213
2119,113039.18504070769
2120,112049.7424121867
2121,113914.70836089671
2122,108692.9562274234
2123,92301.04818298249
2124,192354.2057288842
2125,140095.39164591586
2126,162012.01713317263
2127,152270.7881044628
2128,130432.06788142497
2129,108631.32009871512
2130,145538.34973314696
2131,169646.21843004736
2132,118357.4077053041
2133,117359.49871947765
2134,121294.610193763
2135,110062.56716515281
2136,84375.25034126347
2137,120832.02054212597
2138,136607.02092392504
2139,148941.33306070993
2140,134029.7910776082
2141,135215.2196900339
2142,136432.87338680535
2143,145750.49435055832
2144,118238.39584584904
2145,131325.82736430038
2146,145204.0900601012
2147,164411.58419665042
2148,124400.93185469476
2149,133677.10576508136
2150,248153.80066915418
2151,145252.427955969
2152,168577.13716455013
2153,158627.76243614926
2154,113801.86112969577
2155,123857.0335594312
2156,222486.4627924546
2157,244123.0411432455
2158,233403.2999708074
2159,222153.63160789432
2160,177472.17867646168
2161,254402.89148631875
2162,448247.7480139675
2163,331783.4182588626
2164,259263.61817495737
2165,173508.88825314812
2166,141617.93354942524
2167,199396.36962838125
2168,201876.62987874102
2169,193390.21496002562
2170,215391.56464498412
2171,140816.0439814274
2172,139746.61153304792
2173,157639.9299028462
2174,234330.65581706364
2175,312694.0947178353
2176,323279.683462349
2177,250939.18779881543
2178,229526.30989245995
2179,141414.37176526303
2180,179638.41160177084
2181,194801.1217060704
2182,228776.4020890595
2183,196522.39676550092
2184,139606.32048656413
2185,128564.47172892684
2186,147690.00365947984
2187,145810.2136414973
2188,159808.26479543428
2189,177552.48398803425
2190,90999.78165635088
2191,96234.45136428626
2192,95886.40259863068
2193,98954.8209095204
2194,104426.09026862888
2195,119011.15476518314
2196,112318.25565159567
2197,116535.81446068302
2198,163589.81912485338
2199,162868.13037128779
2200,124156.9382324775
2201,128308.6545964237
2202,197262.44750613312
2203,169768.73817249882
2204,165021.6194715861
2205,116681.70380761292
2206,132758.42708994795
2207,239203.9910043485
2208,225770.05607601325
2209,193826.8900463363
2210,124879.19217102314
2211,114771.71549154118
2212,112630.06238873879
2213,107448.25684822681
2214,149240.11451428285
2215,105355.79953642863
2216,146649.72574237813
2217,71746.85110700397
2218,91160.50489604562
2219,70615.41968167217
2220,87003.3508478342
2221,329215.5205318703
2222,256648.4153558801
2223,253300.14089224036
2224,213821.87822814504
2225,138452.09704786222
2226,175344.92413080373
2227,194061.2043531047
2228,281737.4921485739
2229,235101.4663345773
2230,159876.47556764793
2231,204211.65017896277
2232,177507.4013936888
2233,170870.6308124871
2234,254695.03335535526
2235,189165.63620623716
2236,274748.11294925056
2237,355768.2799307777
2238,198554.97387349122
2239,130908.64207770598
2240,167024.3457710981
2241,148179.6366708884
2242,140765.48889506125
2243,140919.48565520777
2244,96642.2501225399
2245,96317.44952065792
2246,148650.13351345854
2247,102680.42567028105
2248,124476.38926907492
2249,125189.40474850393
2250,137478.6448789183
2251,124722.60269855037
2252,174284.0611798345
2253,158958.3600405217
2254,177082.05302563153
2255,185743.01311665055
2256,187727.0649849094
2257,192357.95064556284
2258,180521.2069310827
2259,178038.19691827885
2260,151578.8035197782
2261,190369.09949757328
2262,203840.7178582068
2263,330026.1796847901
2264,424534.3628427831
2265,175999.92259615025
2266,287551.07291241246
2267,362455.5677416243
2268,384725.88839219854
2269,163987.65395841646
2270,190943.22453736624
2271,256426.42997359345
2272,207182.42432810072
2273,160715.93032902927
2274,168005.4958546596
2275,163863.11186339497
2276,168171.72017137855
2277,176446.35949739756
2278,156068.12560722206
2279,120623.70252867036
2280,117596.5386976552
2281,173094.89476906974
2282,173526.40324734972
2283,103354.50252580347
2284,111579.1349422745
2285,159222.7244110066
2286,129741.69791869908
2287,334135.00555579376
2288,266770.97371713666
2289,376865.07825951546
2290,425804.1466779113
2291,322514.3912100769
2292,413529.20342537574
2293,442593.3080767471
2294,384355.38581526343
2295,440058.8526908227
2296,279291.77232199174
2297,305157.43321342446
2298,331781.96671679796
2299,371129.85598487634
2300,318244.357598886
2301,279535.24181135657
2302,230770.11827721642
2303,246743.9079100763
2304,243559.59737663335
2305,179975.09052806208
2306,180174.81688703643
2307,180069.43141318933
2308,231793.11963936864
2309,283012.94313389587
2310,220871.97947256843
2311,194963.42994940202
2312,179518.70993895739
2313,176352.72109833432
2314,182300.23111209788
2315,177171.06078159757
2316,182667.46242101313
2317,174916.00295556342
2318,176965.9573664811
2319,178252.8114570793
2320,185582.743516105
2321,257363.03761621608
2322,176377.2296421064
2323,182794.52608794646
2324,170907.6583391654
2325,220647.86367656433
2326,172061.60001006167
2327,211031.02576565003
2328,220662.11845578905
2329,182354.37958926123
2330,178501.39209572782
2331,346955.7442777392
2332,381894.3678301191
2333,301968.0655724697
2334,255089.4256113975
2335,269148.589825101
2336,327569.7086347204
2337,198029.99692237424
2338,283007.202003195
2339,237246.0080892502
2340,391795.3355393605
2341,218225.03328097836
2342,243514.8590238234
2343,218758.9427530762
2344,225359.77459285283
2345,243690.50870585968
2346,222499.7408108671
2347,193125.87057549515
2348,229720.14911451703
2349,160050.5893046403
2350,283616.10862841166
2351,260458.08705003854
2352,247009.00115222717
2353,207605.79457382744
2354,131646.07886461454
2355,167650.1151688359
2356,151077.74117073423
2357,196881.63462064593
2358,193480.6429469141
2359,120865.02607806481
2360,122006.50870157933
2361,139306.17514251245
2362,255071.86671139798
2363,141258.2886545078
2364,148508.89535103174
2365,220881.74098283477
2366,197872.62878898656
2367,232352.83343050847
2368,196066.83033690296
2369,231463.42095954582
2370,169047.14509687643
2371,171246.54194847468
2372,166205.82826964904
2373,270176.2202552536
2374,306925.89023918804
2375,241076.19627983117
2376,271459.3779248716
2377,353553.64295659546
2378,137547.8841947377
2379,188823.77129830857
2380,143165.39429134646
2381,160361.90469453236
2382,185337.8964856317
2383,217215.36775921835
2384,240034.67347727477
2385,147789.54823540882
2386,139879.4154936697
2387,133799.7594204011
2388,107311.98117674045
2389,130895.3488660992
2390,136053.99569942532
2391,133752.23144553936
2392,116648.11373098887
2393,165922.83087841727
2394,143236.29747539095
2395,190501.0281822866
2396,147664.8887068942
2397,198627.4728651443
2398,122854.00590464656
2399,63186.517309215626
2400,60647.994579566664
2401,117601.6144237824
2402,138749.62749345737
2403,135855.35978271783
2404,142851.475114763
2405,157374.38780267688
2406,132921.90637317032
2407,131103.71097471818
2408,137161.6063826255
2409,139554.07404006808
2410,165406.75880529045
2411,126088.34497155284
2412,152301.99888992056
2413,142839.84037990612
2414,131084.99597066923
2415,133971.21147943623
2416,123522.87026038728
2417,133135.50145207936
2418,122120.83519860171
2419,133323.64431860283
2420,128728.95278796296
2421,145542.93817399116
2422,120419.35129674859
2423,125828.06340316584
2424,152102.2219407013
2425,167933.6227792972
2426,124778.7539332806
2427,138880.36200743236
2428,171762.2646219624
2429,118195.64232456347
2430,130263.82323116915
2431,121552.70034694513
2432,136312.03897315488
2433,145136.24548123378
2434,147787.4200677102
2435,151828.7709454373
2436,108029.45680285273
2437,116578.77305674399
2438,125044.61280329789
2439,116425.78222696841
2440,126115.38079925353
2441,109166.7567341907
2442,109173.1998134759
2443,114247.94684891596
2444,124297.58694735343
2445,93956.80546259145
2446,134012.6423106253
2447,221061.80076832778
2448,143508.16999981645
2449,115780.66997706602
2450,158992.58131917068
2451,123119.59768136094
2452,212339.01928865875
2453,102902.59410822089
2454,124093.61889295757
2455,106108.35448485771
2456,139786.27201510235
2457,119267.0553240832
2458,111526.80038628001
2459,112594.76822935116
2460,144798.36045029605
2461,116451.06746476129
2462,132391.47916636965
2463,120043.07020838482
2464,151618.48409804478
2465,131945.89393601252
2466,119853.12232273356
2467,168296.2689693151
2468,98152.96994079334
2469,98295.110290065
2470,189319.49062697924
2471,211000.1165004023
2472,178012.1497860141
2473,124349.96637427378
2474,109402.48759344597
2475,228676.62189768514
2476,112138.11348663885
2477,128770.84443082983
2478,169643.68201413954
2479,118691.16116607157
2480,134340.11563894764
2481,124232.4677029713
2482,134628.87036625115
2483,119143.2550517186
2484,124415.99703664368
2485,122298.87338037978
2486,150631.61181939553
2487,191583.41490072527
2488,160916.82208032903
2489,142805.47449584908
2490,149658.55854777424
2491,93041.83010103973
2492,178405.73885052357
2493,136355.4563491281
2494,168367.83241256478
2495,105308.7822131406
2496,214604.62267493302
2497,145876.68898216626
2498,123185.94599043406
2499,94645.05894980526
2500,133374.81430189285
2501,137625.44711890045
2502,146773.52689840648
2503,106405.65669627186
2504,190882.92695082029
2505,221211.77487199102
2506,259413.19440968186
2507,309143.9072545084
2508,259207.32351097366
2509,222456.0445218102
2510,238252.93222781856
2511,189765.91268966763
2512,210578.85775103557
2513,216594.79865545974
2514,247981.544073338
2515,144187.23432598313
2516,149704.28732900272
2517,132957.4667235727
2518,145002.50386009534
2519,220126.01910180095
2520,205048.5421533617
2521,195259.51177594374
2522,217117.93851007972
2523,133560.43716937938
2524,136959.6032165347
2525,141699.26736887012
2526,139712.21203205152
2527,116965.7400104367
2528,127242.40719154206
2529,133988.41655934605
2530,112501.53674703797
2531,236176.36957202965
2532,223091.5484495988
2533,200007.96317814544
2534,243241.64266124423
2535,295630.5374041614
2536,229303.6447182619
2537,230078.09096113697
2538,189860.6112227545
2539,190553.17344663732
2540,175249.67280027948
2541,188648.10282064675
2542,164286.3608216737
2543,128376.08673005199
2544,138801.5533859919
2545,128026.31083324837
2546,151690.57815349262
2547,138334.44522822739
2548,152408.08428645143
2549,161685.44203922263
2550,382055.2839477125
2551,140128.92803595128
2552,121169.27134037686
2553,93844.02429665743
2554,125936.04921049038
2555,109539.2357010481
2556,111127.33505870764
2557,119696.68569642931
2558,160253.4268795609
2559,141395.76738525517
2560,122326.44919777093
2561,138106.1438983544
2562,135801.41876473435
2563,143445.2504518525
2564,173206.06801528655
2565,126301.13987661473
2566,147903.0171121455
2567,131001.22757274067
2568,182931.83910923035
2569,193037.27976158744
2570,121727.41276407041
2571,166717.61190974247
2572,190590.7657892578
2573,251407.64326943492
2574,314240.2991868679
2575,127837.64375557569
2576,132995.4493810686
2577,160103.2498274239
2578,104932.01160621156
2579,87599.19759373218
2580,132200.19256109316
2581,133379.62239447233
2582,116842.28351381051
2583,282242.1293146256
2584,159547.21086193013
2585,175378.4163616332
2586,200338.30760990366
2587,203151.46329981872
2588,160551.65021235766
2589,141653.51384082294
2590,231058.79950342278
2591,204303.62013704272
2592,229288.12515930852
2593,251948.5596737362
2594,181204.18765059815
2595,214560.4684534553
2596,331955.733331082
2597,174620.59154476202
2598,264861.10861568793
2599,342328.74349795224
2600,152075.2985439481
2601,133812.56322939065
2602,91845.59005313278
2603,96673.32891003655
2604,88828.54711680728
2605,91767.10429943458
2606,140684.8414431432
2607,169385.7846548424
2608,197035.47951894347
2609,167512.5813784686
2610,117735.84404091818
2611,160010.3403473568
2612,150644.68687736738
2613,125343.31919625422
2614,124662.24374203205
2615,150542.3191215226
2616,138496.63189201086
2617,173524.6820293488
2618,185780.40209520896
2619,237408.41111314326
2620,182809.78504881012
2621,180356.25004260323
2622,185409.10127710924
2623,255009.5636663495
2624,255274.93665435672
2625,316940.5948832457
2626,161550.77544605138
2627,189521.53183821324
2628,417301.45668686065
2629,554088.2944999448
2630,350029.4491742265
2631,448038.4965355866
2632,397976.20225235564
2633,312291.2863188222
2634,383233.8508496568
2635,145393.10985524845
2636,201559.5400688471
2637,167653.19660333343
2638,253611.36854983147
2639,178160.87443142408
2640,148610.56342285324
2641,109667.44086842734
2642,184885.41161942115
2643,115507.05913406797
2644,132859.46038489812
2645,102438.53287080576
2646,100349.70893406229
2647,103345.03447351554
2648,139953.01916511182
2649,137256.98763241022
2650,159986.68360327225
2651,166332.04631918986
2652,422480.3559050885
2653,255925.94445610172
2654,241184.59460325688
2655,365500.35880070546
2656,322817.10834019457
2657,335681.23977300344
2658,281557.9585864029
2659,298028.7664019252
2660,316203.5389663498
2661,323506.7219491229
2662,337662.5403082183
2663,273815.3279407998
2664,282730.2454917602
2665,306225.74390304
2666,291683.416082366
2667,175024.65920942268
2668,187937.68063279384
2669,175212.32849998676
2670,284500.3232400443
2671,188286.76952168273
2672,186739.7442381446
2673,196705.8502143727
2674,198211.74712133576
2675,178216.1705195496
2676,191737.76853812716
2677,193059.8968347291
2678,254893.53410691404
2679,276503.8567539208
2680,274413.87044432946
2681,392951.9785455203
2682,317293.48274390266
2683,517156.5804825749
2684,304361.100493405
2685,339845.3157976488
2686,262605.3056565589
2687,331404.6296866067
2688,234258.88600822038
2689,218708.05485477837
2690,461923.852807061
2691,179906.50937358514
2692,138643.22866264477
2693,194680.79137745587
2694,137989.831330176
2695,196347.79661990202
2696,190730.37241820508
2697,186106.2079921914
2698,192936.8567143662
2699,177431.90030558215
2700,167884.22720019985
2701,148005.13625519094
2702,117239.3389226796
2703,146240.3754652913
2704,139951.69654359264
2705,129280.82990535293
2706,119676.99684645317
2707,124677.88622982005
2708,136895.5122374233
2709,117707.84503061124
2710,126653.18845246591
2711,281519.03743238765
2712,367460.2802796661
2713,179184.69946289487
2714,153770.8516958733
2715,173518.34059861288
2716,175672.96924603696
2717,187263.79250535698
2718,237468.27041758606
2719,155102.4942867239
2720,171684.9648182441
2721,140705.5030243604
2722,161675.77996370188
2723,142495.54245630975
2724,128408.10425584714
2725,137190.9723730213
2726,143529.04184845282
2727,159077.72160857904
2728,168676.42753472118
2729,156900.63464696074
2730,147968.18968273656
2731,122111.39025785233
2732,118889.26930790777
2733,159529.32077175967
